web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,picture3-src,About
1700206522-287,https://www.amazon.in/s?k=desktop+computers&page=2&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) HP EliteDesk 19"" All-in-One Desktop Computer Set (Intel i5 6th Gen/8 GB DDR4 RAM/256 GB SSD /19"" HD Monitor+Tiny CPU+KB+Mouse+ HD Webcam+Speakers+WiFi/Windows 11/MS Office)",https://www.amazon.in/Renewed-HP-EliteDesk-Computer-Speakers/dp/B0BB9M99X4/ref=sr_1_20?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206450&sprefix=%2Caps%2C265&sr=8-20,"(Refurbished) HP EliteDesk 19"" All-in-One Desktop Computer Set (Intel i5 6th Gen/8 GB DDR4 RAM/256 GB SSD /19"" HD Monitor+Tiny CPU+KB+Mouse+ HD Webcam+Speakers+WiFi/Windows 11/MS Office)",2.7,"18,399",-80%,Monitor,https://m.media-amazon.com/images/I/61rBqHWhl1L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> The HP EliteDesk All in one AIO Desktop Computer full set comes equipped with a 19"" HD screen giving you the ultimate experience with excellent performance and versatility. Its Powered by CPU with core intel i5 6th gen processor 8 GB DDR4 RAM and 256 GB SSD along with Windows 11 and MS Office pre installed.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Box Contains web conferencing ready :19"" HD Generic Monitor, Tiny CPU,HD webcam, KB+Mouse,Wifi, VGA Cables,Power Cables,Speakers; Comes with a variety of ports for all possible needs, USB 2.0, USB 3.0,DP, VGA Port, audio in/out port. WiFi dongle included.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Enjoy High End Business Class performance with Core I5 6500T, upto 3.1 Ghz turbo boost, Quad Core power by Intel Turbo Boost Technology. It comes preinstalled with Windows 11 and MS Office.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 6 Month Extendable Pan India Warranty. Experience hassle free ownership, with out Pan India comprehensive warranty covering component,labor and shipping (If required). Extend your warranty upto 2+ years, for extending warranty reach out to us on - .  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Hardware Interface: Usb3.0; Cellular Technology: 5g; Hardware Platform: Windowswindowswindows  </span></li>"
1700206527-288,https://www.amazon.in/s?k=desktop+computers&page=2&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,Cyntexia Computer Desktop PC (Core i7-2600 || 16GB RAM || 480GB SSD || HDMI || VGA || Ethernet || HD Graphics 2000) Basic Software Installed (Black),https://www.amazon.in/Cyntexia-Computer-16GB-480GB-Installed/dp/B0BMPC73RY/ref=sr_1_19?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206450&sprefix=%2Caps%2C265&sr=8-19,Cyntexia Computer Desktop PC (Core i7-2600 || 16GB RAM || 480GB SSD || HDMI || VGA || Ethernet || HD Graphics 2000) Basic Software Installed (Black),4.3,"16,999",-39%,,https://m.media-amazon.com/images/I/61xQrgU2GsL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i7 - 2600 (3.4 Ghz) (4 Cores, 8MB SmartCache) With H61 / B75 Chipset MotherBoard (2nd Generation) + 16GB DDR3 RAM (2 x 8) With 480GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> USB at Back : 6 USB 2.0, at Front : 2 USB2.0, with VGA and HDMI Montior Port, 1 RJ45 Ethernet Port 10/100 Mbps, 1 Audio Jack (3-1).  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OnBoard Interface : 4 SATA II Port, 1 Front Panel Connector. Expansion Slot : 1 PCI Express X16 Slot.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System (Win10) and Basic Software (Drivers, MS office, Google Chrome, VLC Player and More) are installed.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Just Plug and Start (Only Trial Version Software, Not Licensed )  </span></li>"
1700206533-289,https://www.amazon.in/s?k=desktop+computers&page=2&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Lenovo ThinkCentre M93P Mini PC (Intel Core i5 4th gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office|Intel HD Graphics|USB, Ethernet,VGA|PAN India Warranty), Black",https://www.amazon.in/Lenovo-ThinkCentre-Graphics-Ethernet-Warranty/dp/B0BC3ZHF3M/ref=sr_1_18?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206450&sprefix=%2Caps%2C265&sr=8-18,"(Refurbished) Lenovo ThinkCentre M93P Mini PC (Intel Core i5 4th gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office|Intel HD Graphics|USB, Ethernet,VGA|PAN India Warranty), Black",3.7,"7,999",-88%,Monitor,https://m.media-amazon.com/images/I/31DbdA7RHiL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Lenovo Thinkcentre m93p High Performance Mini PC Secure, Scalable and Robust Architecture with limitless expansion possibilities. This desktop computer has features like Intel i5 4th gen processor with 2.9 GHz upto 3.6 GHz with Intel Turbo Boost Technology , 8 GB RAM, 256 GB SSD making it the perfect mini desktop pc to carry out all tasks in one place  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> The Intel core i5 4570T 2.9 Ghz processor along with 8 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs. Enjoy High End Business Class performance with Core i5 4570T, upto 3.6 Ghz turbo boost.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> It comes pre installed with Windows 10 Pro and MS Office 19.; Comes with a variety of ports for all possible needs, USB 2.0, USB 3.0,VGA, display port, keyboard, mouse connector,audio in/out port.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 6 Month Extendable Pan India Warranty. Experience hassle free ownership, with out Pan India comprehensive warranty covering component,labor and shipping (If required). Extend your warranty upto 2+ years, for extending warranty reach out to us on - .  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Hardware Interface: Usb3.0; Hardware Platform: Windowswindowswindows  </span></li>"
1700206537-290,https://www.amazon.in/s?k=desktop+computers&page=2&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Lenovo IdeaCentre 3 Desktop (12th Gen Intel Core i3 12100/8GB/512GB SSD/Windows 11/MS Office 2021/Interated UHD Graphics 730/WiFi 6/Bluetooth 5.2/Mineral Grey), 90SM001FIN",https://www.amazon.in/Lenovo-IdeaCentre-Interated-Bluetooth-90SM001FIN/dp/B09YLW2F2J/ref=sr_1_17?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206450&sprefix=%2Caps%2C265&sr=8-17,"Lenovo IdeaCentre 3 Desktop (12th Gen Intel Core i3 12100/8GB/512GB SSD/Windows 11/MS Office 2021/Interated UHD Graphics 730/WiFi 6/Bluetooth 5.2/Mineral Grey), 90SM001FIN",4.5,"35,990",-26%,Desktop,https://m.media-amazon.com/images/I/61QpAaHilBL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: Intel Core i3-12100 | Speed: 3.3 GHz (Base) - 4.3 GHz (Max) | 4 Cores | 8 Threads | 12MB Cache  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> OS and Software: Windows 11 Home 64 | Office Home and Student 2021 | Xbox GamePass Ultimate 3-month subscription*  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory and Storage: 8GB DDR4 RAM, expandable up to 32GB | Storage: 512GB SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Graphics: Integrated Intel UHD Graphics 730  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Connectivity: Wi-Fi (11ax, 2x2) | Bluetooth 5.1  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Front Ports: 2x USB-A 3.2 Gen 1 | 1x USB-C 3.2 Gen 1 (Data transfer &amp; 5V@3A charging) | 1x headphone/mic combo jack (3.5mm) | 1x mic (3.5mm) || Rear Ports: 2x USB-A 2.0 | 2x USB-A 3.2 Gen 1 | 1x VGA | 1x HDMI 1.4 | 1x Ethernet (RJ-45) | No CD Drive  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> In The Box: Desktop, USB Calliope Keyboard, USB Calliope Mouse, Power Adapter, User Manual  </span></li>"
1700206562-291,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"HP Slim Tower 12th Gen Intel Core i3-Processor:Intel Core i3-12100 (16GB RAM/512GB SSD/Black Wired Keyboard & Mouse/Intel UHD Graphics 730/Windows 11/MS Office 21/Dark Black), S01-pF2001in",https://www.amazon.in/HP-Slim-Tower-Intel-i3-Processor/dp/B0BX2WL347/ref=sr_1_16?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-16,"HP Slim Tower 12th Gen Intel Core i3-Processor:Intel Core i3-12100 (16GB RAM/512GB SSD/Black Wired Keyboard & Mouse/Intel UHD Graphics 730/Windows 11/MS Office 21/Dark Black), S01-pF2001in",3.9,"41,990",-12%,"Desktop PC, Wired Keyboard &amp; mouse",https://m.media-amazon.com/images/I/61Ip6O4M+iL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor:Intel Core i3-12100 (up to 4.3 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 4 cores, 8 threads)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory &amp; Storage: 16 GB DDR4-2933 MHz RAM (1 x 16 GB)| 512 GB PCIe NVMe M.2 SSD storage| Expansion Slots: 2 M.2; 1 PCIe x16; 1 PCIe x1  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System &amp; Software: Pre-loaded Windows 11 Home| Microsoft Office Home &amp; Student 2021  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Graphics &amp; Networking :Intel UHD Graphics 730 | Networking : Integrated 10/100/1000 GbE LAN, Realtek RTL8822CE 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth 5 wireless card  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports: 4 USB Type-A 5Gbps signaling rate; 1 headphone/microphone combo/4 USB 2.0 Type-A; 1 audio-in; 1 audio-out; 1 RJ-45; HP Serial Port Adapter|Expansion slots : 2 M.2; 1 PCIe x16; 1 PCIe x1| Keyboard&amp; Pointing device: HP 125 USB Black Wired Keyboard and Mouse  </span></li>"
1700206567-292,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Core I5 Desktop Complete Computer System For Home&Business (Core I5 6Th Generation,16Gb Ram-512Gb M.2 Ssd) Windows 10 Pro,Intel,Black",https://www.amazon.in/Complete-Computer-Business-Generation-Ram-512Gb/dp/B0BYS443M1/ref=sr_1_15?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-15,"Core I5 Desktop Complete Computer System For Home&Business (Core I5 6Th Generation,16Gb Ram-512Gb M.2 Ssd) Windows 10 Pro,Intel,Black",3.4,"24,899",-17%,Mouse,https://m.media-amazon.com/images/I/71snht4ZY+L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Core i5 High Speed Processor - Select Varient from Above  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 18.5 Inch Led Screen With Wired Keyboard &amp; Mouse  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> RAM / SSD / HDD Select From Varients  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Windows 10 Pro 64 Bit - Trial - All Basic Software Installed  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Warranty 1 Year  </span></li>"
1700206571-293,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) Dell Intel 6th Gen Core i5 Desktop (16GB RAM/512GB SSD/Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040",https://www.amazon.in/Renewed-Dell-Integrated-Graphics-Optiplex/dp/B09GSWNLZS/ref=sr_1_14?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-14,"(Refurbished) Dell Intel 6th Gen Core i5 Desktop (16GB RAM/512GB SSD/Windows 10 Pro/MS Office/Intel Integrated Graphics,Black)Optiplex 5040",3.2,"16,122",-83%,"CPU,power Cord",https://m.media-amazon.com/images/I/41KRjXwX+rL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: 6th Generation Intel Core i5-6500T Processor, Quad-Core, 2.5GHz  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory &amp; Storage: 32GB DDR3 RAM with integrated graphics| Storage: 1TB HDD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-loaded Windows 10 pro|Preinstalled Software: MS Office| In the box: Cpu ,Adaptor,Power Cord  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Front : 2x USB 2.0|2x USB 3.0|1x Microphone&amp; Headphone combo Back: 2x USB 2.0|4x USB 3.0|2x Display Port|1x HDMI Port|PS2|1x RJ45|1x Microphone&amp; Headphone combo  </span></li>"
1700206577-294,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"(Refurbished) HP Compaq Desktop Computer PC (Intel Core i5 3rd Gen, 8 GB RAM, 500 GB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet, VGA), Black",https://www.amazon.in/Refurbished-HP-Computer-Graphics-Ethernet/dp/B0BZ4YRM74/ref=sr_1_13?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-13,"(Refurbished) HP Compaq Desktop Computer PC (Intel Core i5 3rd Gen, 8 GB RAM, 500 GB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet, VGA), Black",2.5,"8,498",-91%,Mouse,https://m.media-amazon.com/images/I/51gUuM1q74L.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Fast Processing: The Intel Core i5 3470 3.2 GHz up to 3.6 GHz with Intel Turbo Boost processor along with 6 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs. Enjoy High End Business Class performance in this Desktop Computer PC.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Robust Security: HP Compaq Business Class Desktop computer offers secure, scalable and robust architecture with limitless expansion possibilities.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Efficient Performance: It has 8 GB RAM, 500 GB HDD for Fast Processing and efficient performance.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Mutltiple Ports: Comes with a variety of ports for all possible needs, USB, parallel, serial connectors, VGA, display port, esata, keyboard, mouse connector, PCI express X16. It also comes pre installed with Windows 10 Pro and MS Office 19.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 6 months Warranty: Experience hassle free ownership, with our 6 month extendable warranty covering component,labor and shipping (If required). Extend your warranty upto 2+ years, for extending warranty reach out to us  </span></li>"
1700206584-295,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"Lenovo (Renewed) Thinkcentre M700 Desktop Mini Pc (Intel Core I3 6Th Gen,8 Gb Ddr4 Ram,256 Gb Ssd,Wifi,Windows 11,Ms Office,Intel Hd Graphics,Usb,Dp)Black",https://www.amazon.in/Renewed-Lenovo-ThinkCentre-Desktop-Graphics/dp/B0BM3JPTR1/ref=sr_1_12?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-12,"Lenovo (Renewed) Thinkcentre M700 Desktop Mini Pc (Intel Core I3 6Th Gen,8 Gb Ddr4 Ram,256 Gb Ssd,Wifi,Windows 11,Ms Office,Intel Hd Graphics,Usb,Dp)Black",3.9,"9,049",-54%,"Lenovo Tiny PC i3 6th 8-256 , Lenovo Adapter , DP to VGA cables (New but Free) , Powercable",https://m.media-amazon.com/images/I/31zKpKpPGYL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Lenovo Thinkcentre High Performance Mini PC Secure, Scalable and Robust Architecture with limitless expansion possibilities. This desktop computer has features like Intel i3 6th gen processor with 3.2 GHz, 8 GB DDR4 RAM, 256 GB SSD making it the perfect mini desktop pc to carry out all tasks in one place.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> It comes preinstalled with Windows 11 and MS Office.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Comes with a variety of ports for all possible needs,USB,DP,LAN Port audio in/out port. WiFi dongle included.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> The Intel core i3 6100T 3.2 GHz processor along with 3 MB Cache and integrated Intel graphics provide fast processing, making it a powerhorse for most tasking needs.  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> 6 Month Extendable Pan India Warranty. Experience hassle free ownership, with out Pan India comprehensive warranty covering component,labor and shipping (If required). Extend your warranty upto 2+ years, for extending warranty reach out to us on - 9360 205 814.  </span></li>"
1700206591-296,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"ASUS Vivo AiO V222, 4 core Intel Pentium Silver J5040, 21.5"" (54.61cm), All-in-One Desktop (8GB/256GB SSD/Win11/1Year McAfee Security/Wired Keyboard & Mouse Included/Black/4.8 kg), V222GAK-BA034W",https://www.amazon.in/ASUS-Pentium-Integrated-Graphics-V222GAK-BA034W/dp/B0BBXLFCP2/ref=sr_1_11?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-11,"ASUS Vivo AiO V222, 4 core Intel Pentium Silver J5040, 21.5"" (54.61cm), All-in-One Desktop (8GB/256GB SSD/Win11/1Year McAfee Security/Wired Keyboard & Mouse Included/Black/4.8 kg), V222GAK-BA034W",4.5,"31,990",-26%,"AIO Desktop, Power Adaptor, User Manuals, Warranty Documents,, Wired golden keyboard, Wired optical mouse",https://m.media-amazon.com/images/I/71khmlX0DnL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor: Intel Pentium Silver J5040 Processor 2GHz (4M Cache, up to 3.2GHz, 4 cores)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Memory: 4GB DDR4 SO-DIMM *2 with | Storage: 256GB M.2 SATA SSD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Graphics: Integrated Intel&nbsp;UHD&nbsp;Graphics&nbsp;605  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Display: 54.6 cm (21.5) , Full HD (1920 x 1080) 16:9, 250nits LED-Backlit LCD, IPS-level Panel, Anti-glare display, sRGB: 100%, Screen-to-body ratio: 87%  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System: Pre-loaded Windows 11 Home with lifetime validity  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Other: 720p HD camera | Wi-Fi 5 (802.11ac) (Dual band) 1*1 | Bluetooth 4.1 | 2 x 3 W Stereo Built-in speaker | Built-in array microphone  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Side I/O Ports: 1x Kensington lock | 1x 3.5mm combo audio jack | 1x USB 2.0 Type-A  </span></li>"
1700206598-297,https://www.amazon.in/s?k=desktop+computers&page=1&crid=1QPBJ9EOX9220&qid=1700201738&sprefix=%2Caps%2C265&ref=sr_pg_2,"HP All-in-One AMD Ryzen 3-3250U 23.8-inches(60.5 cm) FHD Desktop PC (8GB/256GB SSD + 1TB HDD/FHD IR Camera/Radeon Graphics/Wireless Keyboard and Mouse Combo/Win 11/MS Office/Snow White, 24-cb0789in",https://www.amazon.in/HP-23-8-Inch-Desktop-3-3250U-24-cb0789in/dp/B09S9YH3F4/ref=sr_1_10?crid=1QPBJ9EOX9220&keywords=desktop+computers&qid=1700206536&sprefix=%2Caps%2C265&sr=8-10,"HP All-in-One AMD Ryzen 3-3250U 23.8-inches(60.5 cm) FHD Desktop PC (8GB/256GB SSD + 1TB HDD/FHD IR Camera/Radeon Graphics/Wireless Keyboard and Mouse Combo/Win 11/MS Office/Snow White, 24-cb0789in",4.4,"43,990",-20%,"HP All in one,",https://m.media-amazon.com/images/I/71wOfPc-rwL.jpg,,,"<li class=""a-spacing-mini""><span class=""a-list-item""> Processor :- AMD Ryzen 3 3250U (2.6 GHz base clock, up to 3.5 GHz max boost clock, 4 MB L3 cache, 2 cores, 4 threads)Memory &amp; Storage :- 8 GB DDR4-2400 MHz RAM (1 x 8 GB)| Storage :- 256 GB PCIe NVMe M.2 SSD + 1 TB 5400 rpm SATA HDD  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Display &amp; Graphics : 60.5 cm (23.8"") diagonal, FHD (1920 x 1080), VA, three-sided micro-edge, anti-glare, 250 nits, 72% NTSC |Graphics:AMD Radeon Graphics  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Operating System :- Windows 11 Home| Microsoft Office Home and Student Edition 2019  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Ports: 1 SuperSpeed USB Type-A 5Gbps signaling rate (Battery Charging 1.2); 2 USB 2.0 Type-A; 1 HDMI-out 1.4; 1 RJ-45| Expansion slots: 2 M.2 (1 for SSD, 1 for WLAN)  </span></li>  <li class=""a-spacing-mini""><span class=""a-list-item""> Other Features: Keyboard: HP 710 White Wireless Keyboard and mouse combo| Camera : HP Wide Vision 1080p FHD IR privacy camera with integrated dual array digital microphones| Networking: Integrated 10/100/1000 GbE LAN|Realtek RTL8821CE-M 802.11a/b/g/n/ac (1x1) Wi-Fi and Bluetooth 4.2 combo  </span></li>"
